timestamp,station_id,temperature,humidity,pressure,wind_speed,wind_direction,rain_mm,cloud_cover,weather_type_rule
2026-06-29T08:26:44.998128+00:00,GDN_02,18.75,68.85,1011.27,6.17,83,0.57,5,rainy
2026-06-29T08:16:44.998128+00:00,GDN_02,18.14,46.66,1021.0,9.21,112,0.69,20,rainy
2026-06-29T08:06:44.998128+00:00,GDN_02,18.06,64.85,995.99,1.19,301,0.0,17,warm
2026-06-29T07:56:44.998128+00:00,GDN_02,18.14,48.36,1015.05,12.73,186,0.06,100,windy
2026-06-29T07:46:44.998128+00:00,GDN_02,16.45,85.99,1019.47,1.56,134,1.27,86,rainy
2026-06-29T07:36:44.998128+00:00,GDN_02,17.94,53.2,1015.13,7.31,278,0.0,99,cloudy
2026-06-29T07:26:44.998128+00:00,GDN_02,16.95,45.14,1012.89,6.07,76,0.36,91,rainy
2026-06-29T07:16:44.998128+00:00,GDN_02,16.26,45.8,1025.23,6.85,244,0.0,38,stable
2026-06-29T07:06:44.998128+00:00,GDN_02,17.45,61.86,1011.62,8.6,52,0.0,33,stable
2026-06-29T06:56:44.998128+00:00,GDN_02,20.9,89.77,1025.97,8.75,313,1.93,86,heavy-rain
2026-06-29T06:46:44.998128+00:00,GDN_02,21.82,64.09,1002.55,4.84,257,0.0,67,stable
2026-06-29T06:36:44.998128+00:00,GDN_02,16.07,86.0,1015.68,6.6,295,0.92,53,rainy
2026-06-29T06:26:44.998128+00:00,GDN_02,15.19,67.18,1005.06,7.12,241,0.32,25,rainy
2026-06-29T06:16:44.998128+00:00,GDN_02,20.5,54.39,1000.44,11.04,199,0.0,1,windy
2026-06-29T06:06:44.998128+00:00,GDN_02,16.52,73.51,1013.57,7.77,26,0.0,12,stable
2026-06-29T05:56:44.998128+00:00,GDN_02,17.47,90.47,1011.97,13.88,4,0.0,36,windy
2026-06-29T05:46:44.998128+00:00,GDN_02,20.69,83.46,1002.33,1.22,2,0.6,63,rainy
2026-06-29T05:36:44.998128+00:00,GDN_02,21.51,94.15,1013.7,0.34,60,0.0,31,warm
2026-06-29T05:26:44.998128+00:00,GDN_02,15.87,66.06,1009.88,7.53,249,0.36,86,rainy
2026-06-29T05:16:44.998128+00:00,GDN_02,18.98,93.43,1002.15,8.1,349,0.0,47,unstable
2026-06-29T05:06:44.998128+00:00,GDN_02,20.31,88.92,1005.37,12.24,110,0.93,100,rainy
2026-06-29T04:56:44.998128+00:00,GDN_02,19.97,81.54,1012.11,8.52,194,0.0,50,stable
2026-06-29T04:46:44.998128+00:00,GDN_02,16.77,67.87,995.68,5.25,8,0.0,5,stable
2026-06-29T04:36:44.998128+00:00,GDN_02,18.16,46.5,1025.87,5.52,212,1.01,72,rainy
2026-06-29T04:26:44.998128+00:00,GDN_02,17.18,56.86,1026.77,1.06,181,0.57,7,rainy
2026-06-29T04:16:44.998128+00:00,GDN_02,21.21,84.21,1020.99,10.24,24,0.0,63,windy
2026-06-29T04:06:44.998128+00:00,GDN_02,16.53,87.19,1024.19,0.16,159,2.41,39,heavy-rain
2026-06-29T03:56:44.998128+00:00,GDN_02,21.64,63.94,1011.31,12.24,222,2.97,6,heavy-rain
2026-06-29T03:46:44.998128+00:00,GDN_02,19.19,83.29,1027.32,13.55,26,1.04,47,rainy
2026-06-29T03:36:44.998128+00:00,GDN_02,20.78,86.21,1002.45,7.28,280,0.0,89,unstable
2026-06-29T03:26:44.998128+00:00,GDN_02,21.74,69.81,1013.42,0.87,291,1.07,69,rainy
2026-06-29T03:16:44.998128+00:00,GDN_02,19.99,58.13,1005.33,1.75,249,0.0,40,warm
2026-06-29T03:06:44.998128+00:00,GDN_02,20.08,71.29,999.34,0.62,294,2.76,23,heavy-rain
2026-06-29T02:56:44.998128+00:00,GDN_02,16.57,50.87,1029.68,12.36,127,0.79,27,rainy
2026-06-29T02:46:44.998128+00:00,GDN_02,14.04,59.69,999.77,4.92,84,0.41,43,rainy
2026-06-29T02:36:44.998128+00:00,GDN_02,14.67,91.37,998.86,0.84,233,0.08,91,unstable
2026-06-29T02:26:44.998128+00:00,GDN_02,16.69,46.6,999.13,0.91,212,0.89,40,rainy
2026-06-29T02:16:44.998128+00:00,GDN_02,15.18,67.23,1008.72,11.62,343,1.71,72,heavy-rain
2026-06-29T02:06:44.998128+00:00,GDN_02,16.75,87.28,1020.97,5.33,355,1.51,58,heavy-rain
2026-06-29T01:56:44.998128+00:00,GDN_02,14.3,66.31,1012.73,11.97,66,0.0,81,windy
2026-06-29T01:46:44.998128+00:00,GDN_02,15.1,48.26,1024.33,5.64,336,0.0,12,stable
2026-06-29T01:36:44.998128+00:00,GDN_02,15.49,58.44,996.92,4.95,194,0.3,33,rainy
2026-06-29T01:26:44.998128+00:00,GDN_02,16.31,71.33,1004.66,9.99,336,0.08,20,windy
2026-06-29T01:16:44.998128+00:00,GDN_02,19.48,49.07,1021.65,9.56,193,0.0,27,windy
2026-06-29T01:06:44.998128+00:00,GDN_02,18.02,91.24,1016.98,9.47,286,0.0,50,windy
2026-06-29T00:56:44.998128+00:00,GDN_02,15.07,89.77,1002.11,11.18,195,0.92,85,rainy
2026-06-29T00:46:44.998128+00:00,GDN_02,14.84,51.51,1029.03,13.6,222,2.26,15,heavy-rain
2026-06-29T00:36:44.998128+00:00,GDN_02,19.08,87.52,1026.72,13.86,198,0.92,48,rainy
2026-06-29T00:26:44.998128+00:00,GDN_02,16.91,72.3,1005.95,6.36,207,0.57,19,rainy
2026-06-29T00:16:44.998128+00:00,GDN_02,18.78,94.11,1012.6,8.17,336,1.35,49,rainy
2026-06-29T00:06:44.998128+00:00,GDN_02,21.88,91.62,1021.08,4.58,69,0.39,34,rainy
2026-06-28T23:56:44.998128+00:00,GDN_02,14.71,80.09,997.19,11.62,201,1.14,20,rainy
2026-06-28T23:46:44.998128+00:00,GDN_02,20.57,75.89,1022.87,4.24,49,0.0,57,stable
2026-06-28T23:36:44.998128+00:00,GDN_02,15.36,85.21,1001.76,6.48,236,0.0,77,unstable
2026-06-28T23:26:44.998128+00:00,GDN_02,15.57,64.08,1007.92,10.63,123,0.77,77,rainy
2026-06-28T23:16:44.998128+00:00,GDN_02,21.81,64.54,1025.16,4.28,83,0.43,51,rainy
2026-06-28T23:06:44.998128+00:00,GDN_02,18.42,57.08,996.22,3.95,121,0.0,99,cloudy
2026-06-28T22:56:44.998128+00:00,GDN_02,20.65,46.82,1013.09,9.72,354,0.44,14,rainy
2026-06-28T22:46:44.998128+00:00,GDN_02,16.82,92.31,1016.7,13.06,4,0.0,88,windy
2026-06-28T22:36:44.998128+00:00,GDN_02,16.71,55.97,1021.97,4.92,197,0.49,29,rainy
2026-06-28T22:26:44.998128+00:00,GDN_02,21.92,66.46,996.25,7.95,273,0.0,65,stable
2026-06-28T22:16:44.998128+00:00,GDN_02,15.25,47.46,995.53,5.69,91,1.84,90,storm-risk
2026-06-28T22:06:44.998128+00:00,GDN_02,20.09,81.97,1009.77,3.97,186,1.25,22,rainy
2026-06-28T21:56:44.998128+00:00,GDN_02,16.33,66.51,1002.22,4.22,262,1.79,23,heavy-rain
2026-06-28T21:46:44.998128+00:00,GDN_02,15.12,84.82,1007.89,10.52,309,1.23,55,rainy
2026-06-28T21:36:44.998128+00:00,GDN_02,18.17,89.88,998.79,8.4,39,0.0,51,unstable
2026-06-28T21:26:44.998128+00:00,GDN_02,21.97,48.88,1021.94,7.27,238,0.01,93,cloudy
2026-06-28T21:16:44.998128+00:00,GDN_02,19.04,45.4,1015.87,13.86,127,1.34,74,rainy
2026-06-28T21:06:44.998128+00:00,GDN_02,17.59,64.91,1027.69,10.22,13,0.96,56,rainy
2026-06-28T20:56:44.998128+00:00,GDN_02,19.82,64.51,1010.05,6.19,173,0.0,16,warm
2026-06-28T20:46:44.998128+00:00,GDN_02,14.95,71.59,1000.77,3.88,67,0.32,71,rainy
2026-06-28T20:36:44.998128+00:00,GDN_02,18.04,65.85,1006.87,7.24,224,0.0,55,stable
2026-06-28T20:26:44.998128+00:00,GDN_02,19.35,78.83,998.5,6.23,127,0.83,50,rainy
2026-06-28T20:16:44.998128+00:00,GDN_02,17.04,59.19,1017.87,4.16,155,1.33,83,rainy
2026-06-28T20:06:44.998128+00:00,GDN_02,14.3,91.06,1009.38,9.74,270,1.65,8,heavy-rain
2026-06-28T19:56:44.998128+00:00,GDN_02,14.48,94.4,1024.23,4.18,203,0.0,10,stable
2026-06-28T19:46:44.998128+00:00,GDN_02,15.69,94.02,1028.11,5.3,121,1.34,6,rainy
2026-06-28T19:36:44.998128+00:00,GDN_02,18.78,60.3,1002.08,5.49,162,1.0,80,rainy
2026-06-28T19:26:44.998128+00:00,GDN_02,14.19,60.0,1009.39,12.55,69,0.0,87,windy
2026-06-28T19:16:44.998128+00:00,GDN_02,17.12,67.55,1029.1,13.33,113,1.46,24,rainy
2026-06-28T19:06:44.998128+00:00,GDN_02,21.17,86.0,1017.92,1.4,216,2.71,92,heavy-rain
2026-06-28T18:56:44.998128+00:00,GDN_02,18.63,63.96,998.23,7.94,197,0.0,6,warm
2026-06-28T18:46:44.998128+00:00,GDN_02,20.61,84.04,1005.15,0.94,87,0.35,74,rainy
2026-06-28T18:36:44.998128+00:00,GDN_02,21.2,79.54,1020.77,13.25,199,0.73,89,rainy
2026-06-28T18:26:44.998128+00:00,GDN_02,17.87,53.02,1021.62,2.66,206,1.96,22,heavy-rain
2026-06-28T18:16:44.998128+00:00,GDN_02,21.6,79.87,1008.03,4.63,166,2.53,58,heavy-rain
2026-06-28T18:06:44.998128+00:00,GDN_02,15.06,64.25,995.04,0.5,13,0.0,72,cloudy
2026-06-28T17:56:44.998128+00:00,GDN_02,17.61,82.56,1010.36,7.62,351,0.23,81,cloudy
2026-06-28T17:46:44.998128+00:00,GDN_02,18.75,90.28,1022.19,12.4,128,0.0,77,windy
2026-06-28T17:36:44.998128+00:00,GDN_02,21.22,64.26,1022.11,6.41,233,0.0,36,warm
2026-06-28T17:26:44.998128+00:00,GDN_02,20.47,81.75,999.93,3.25,173,2.67,42,heavy-rain
2026-06-28T17:16:44.998128+00:00,GDN_02,20.33,80.89,1021.9,7.15,72,0.0,47,warm
2026-06-28T17:06:44.998128+00:00,GDN_02,14.8,71.04,999.29,11.92,340,1.83,100,storm-risk
2026-06-28T16:56:44.998128+00:00,GDN_02,15.23,90.23,1023.02,1.72,98,0.24,24,stable
2026-06-28T16:46:44.998128+00:00,GDN_02,16.18,78.91,1001.38,13.15,96,2.27,74,heavy-rain
2026-06-28T16:36:44.998128+00:00,GDN_02,16.23,45.29,1003.65,13.55,243,0.0,30,windy
2026-06-28T16:26:44.998128+00:00,GDN_02,21.85,75.15,1002.91,3.95,120,1.86,6,heavy-rain
2026-06-28T16:16:44.998128+00:00,GDN_02,21.9,62.8,1012.37,2.22,49,0.0,72,cloudy
2026-06-28T16:06:44.998128+00:00,GDN_02,19.52,62.11,1024.13,13.38,99,0.38,30,rainy
2026-06-28T15:56:44.998128+00:00,GDN_02,17.59,51.56,1003.12,1.81,57,0.0,87,cloudy
2026-06-28T15:46:44.998128+00:00,GDN_02,16.58,61.85,1023.04,1.73,347,0.0,3,stable
2026-06-28T15:36:44.998128+00:00,GDN_02,20.6,68.2,1023.8,8.14,116,0.0,17,warm
2026-06-28T15:26:44.998128+00:00,GDN_02,14.4,65.05,1023.68,3.7,297,0.23,23,stable
2026-06-28T15:16:44.998128+00:00,GDN_02,14.24,59.57,1015.47,5.32,147,0.22,35,stable
2026-06-28T15:06:44.998128+00:00,GDN_02,20.94,51.67,1019.37,6.91,211,0.23,46,warm
2026-06-28T14:56:44.998128+00:00,GDN_02,21.26,87.9,1029.63,11.02,156,1.11,47,rainy
2026-06-28T14:46:44.998128+00:00,GDN_02,16.43,78.37,1026.97,4.92,71,3.01,75,heavy-rain
2026-06-28T14:36:44.998128+00:00,GDN_02,15.01,94.39,997.34,8.6,179,0.0,27,unstable
2026-06-28T14:26:44.998128+00:00,GDN_02,18.6,53.62,1027.69,13.08,92,0.0,58,windy
2026-06-28T14:16:44.998128+00:00,GDN_02,14.15,69.96,1025.96,2.57,73,0.73,28,rainy
2026-06-28T14:06:44.998128+00:00,GDN_02,14.44,72.26,1022.47,5.97,81,0.07,45,stable
2026-06-28T13:56:44.998128+00:00,GDN_02,19.08,67.34,1016.52,4.17,191,1.72,80,heavy-rain
2026-06-28T13:46:44.998128+00:00,GDN_02,21.28,62.01,1010.57,12.74,199,0.41,61,rainy
2026-06-28T13:36:44.998128+00:00,GDN_02,20.77,94.83,1006.69,10.41,39,0.56,30,rainy
2026-06-28T13:26:44.998128+00:00,GDN_02,21.74,76.79,1000.13,0.01,313,0.0,95,cloudy
2026-06-28T13:16:44.998128+00:00,GDN_02,14.42,87.09,1022.48,2.88,311,0.19,90,cloudy
2026-06-28T13:06:44.998128+00:00,GDN_02,17.58,76.82,999.51,13.94,277,1.6,59,heavy-rain
2026-06-28T12:56:44.998128+00:00,GDN_02,19.94,53.48,1026.39,9.9,202,0.65,75,rainy
2026-06-28T12:46:44.998128+00:00,GDN_02,15.75,45.88,1029.41,1.58,339,0.94,54,rainy
2026-06-28T12:36:44.998128+00:00,GDN_02,16.65,79.63,1004.07,10.19,324,0.0,94,windy
2026-06-28T12:26:44.998128+00:00,GDN_02,21.38,74.02,1019.27,10.33,197,0.0,64,windy
2026-06-28T12:16:44.998128+00:00,GDN_02,16.73,55.97,999.14,8.74,160,1.48,5,rainy
2026-06-28T12:06:44.998128+00:00,GDN_02,17.78,68.62,997.92,9.42,151,0.63,62,rainy
2026-06-28T11:56:44.998128+00:00,GDN_02,20.83,69.89,1010.78,8.85,299,1.01,31,rainy
2026-06-28T11:46:44.998128+00:00,GDN_02,16.56,54.09,1006.07,9.96,77,0.43,44,rainy
2026-06-28T11:36:44.998128+00:00,GDN_02,15.06,69.55,1017.83,6.47,295,0.37,6,rainy
2026-06-28T11:26:44.998128+00:00,GDN_02,14.42,83.1,998.04,7.0,47,0.22,100,unstable
2026-06-28T11:16:44.998128+00:00,GDN_02,21.97,45.11,995.05,10.85,322,1.0,23,rainy
2026-06-28T11:06:44.998128+00:00,GDN_02,16.32,69.08,995.63,13.48,271,0.62,56,rainy
2026-06-28T10:56:44.998128+00:00,GDN_02,15.4,91.84,1018.01,11.21,252,0.54,73,rainy
2026-06-28T10:46:44.998128+00:00,GDN_02,18.18,50.36,1019.39,2.82,32,0.0,20,warm
2026-06-28T10:36:44.998128+00:00,GDN_02,18.96,71.99,998.38,3.27,195,0.75,40,rainy
2026-06-28T10:26:44.998128+00:00,GDN_02,18.25,84.64,1011.17,12.05,41,0.0,99,windy
2026-06-28T10:16:44.998128+00:00,GDN_02,20.64,45.99,1016.52,5.51,280,1.01,99,rainy
2026-06-28T10:06:44.998128+00:00,GDN_02,15.72,70.94,1026.13,10.51,197,0.69,32,rainy
2026-06-28T09:56:44.998128+00:00,GDN_02,20.16,59.46,998.65,8.44,49,1.42,77,rainy
2026-06-28T09:46:44.998128+00:00,GDN_02,21.52,83.91,995.01,10.33,56,1.67,49,heavy-rain
2026-06-28T09:36:44.998128+00:00,GDN_02,16.14,54.97,1022.58,8.17,113,1.58,89,heavy-rain
2026-06-28T09:26:44.998128+00:00,GDN_02,15.21,46.53,1021.28,7.93,242,0.0,27,stable
2026-06-28T09:16:44.998128+00:00,GDN_02,21.17,76.43,1028.52,13.47,31,1.13,62,rainy
2026-06-28T09:06:44.998128+00:00,GDN_02,21.9,89.41,1015.22,9.86,49,0.4,27,rainy
2026-06-28T08:56:44.998128+00:00,GDN_02,21.38,62.03,1000.43,2.21,129,0.0,37,warm
2026-06-28T08:46:44.998128+00:00,GDN_02,16.21,86.36,1002.56,2.34,48,0.98,76,rainy
2026-06-28T08:36:44.998128+00:00,GDN_02,18.93,77.98,1015.5,5.95,79,1.4,23,rainy
2026-06-28T08:26:44.998128+00:00,GDN_02,20.87,79.28,1008.88,12.46,115,0.0,49,windy
2026-06-28T08:16:44.998128+00:00,GDN_02,17.57,49.51,1021.85,5.88,278,0.5,78,rainy
2026-06-28T08:06:44.998128+00:00,GDN_02,21.04,83.31,1011.52,1.06,213,0.0,16,warm
2026-06-28T07:56:44.998128+00:00,GDN_02,21.92,81.59,1005.29,2.34,331,0.0,49,warm
2026-06-28T07:46:44.998128+00:00,GDN_02,15.59,68.39,997.27,1.05,259,0.0,65,stable
2026-06-28T07:36:44.998128+00:00,GDN_02,17.32,93.73,1000.41,8.49,26,0.72,13,rainy
2026-06-28T07:26:44.998128+00:00,GDN_02,21.51,77.97,1015.59,7.98,170,0.43,15,rainy
2026-06-28T07:16:44.998128+00:00,GDN_02,16.1,73.26,1000.72,10.27,133,0.97,98,rainy
2026-06-28T07:06:44.998128+00:00,GDN_02,14.22,75.31,1009.99,9.38,211,0.0,74,windy
2026-06-28T06:56:44.998128+00:00,GDN_02,17.39,67.9,1010.53,10.16,57,0.18,57,windy
2026-06-28T06:46:44.998128+00:00,GDN_02,15.8,79.29,1001.64,1.73,301,1.05,94,storm-risk
2026-06-28T06:36:44.998128+00:00,GDN_02,15.96,53.95,1023.5,9.47,217,0.49,6,rainy
2026-06-28T06:26:44.998128+00:00,GDN_02,20.62,71.09,1014.3,3.76,328,0.94,9,rainy
2026-06-28T06:16:44.998128+00:00,GDN_02,20.2,65.09,995.15,9.63,329,0.0,41,windy
2026-06-28T06:06:44.998128+00:00,GDN_02,21.14,61.17,1011.67,2.18,27,0.0,89,cloudy
2026-06-28T05:56:44.998128+00:00,GDN_02,16.12,54.45,1018.27,1.69,275,0.46,11,rainy
2026-06-28T05:46:44.998128+00:00,GDN_02,19.55,62.36,1011.81,12.22,314,0.0,40,windy
2026-06-28T05:36:44.998128+00:00,GDN_02,15.54,83.26,1019.65,4.21,206,0.14,67,stable
2026-06-28T05:26:44.998128+00:00,GDN_02,21.37,50.25,1007.67,4.53,88,0.24,23,warm
2026-06-28T05:16:44.998128+00:00,GDN_02,16.18,51.42,1026.14,2.72,344,1.02,99,rainy
2026-06-28T05:06:44.998128+00:00,GDN_02,16.28,78.41,998.44,7.51,34,0.23,29,stable
2026-06-28T04:56:44.998128+00:00,GDN_02,14.64,86.15,1001.25,13.72,194,1.84,37,heavy-rain
2026-06-28T04:46:44.998128+00:00,GDN_02,17.94,47.02,1020.43,12.44,296,0.0,40,windy
2026-06-28T04:36:44.998128+00:00,GDN_02,19.1,83.73,1003.85,7.08,3,1.5,59,rainy
2026-06-28T04:26:44.998128+00:00,GDN_02,19.11,67.2,1004.66,13.0,127,0.07,29,windy
2026-06-28T04:16:44.998128+00:00,GDN_02,14.74,76.26,997.42,2.13,94,0.96,61,rainy
2026-06-28T04:06:44.998128+00:00,GDN_02,18.9,58.03,1000.65,9.09,25,0.0,65,windy
2026-06-28T03:56:44.998128+00:00,GDN_02,16.07,92.26,1000.28,9.99,319,1.53,83,storm-risk
2026-06-28T03:46:44.998128+00:00,GDN_02,21.89,87.12,1000.08,5.73,149,1.86,32,heavy-rain
2026-06-28T03:36:44.998128+00:00,GDN_02,17.24,69.09,1022.92,13.21,101,0.29,4,windy
2026-06-28T03:26:44.998128+00:00,GDN_02,19.76,51.95,1005.07,6.13,208,0.66,8,rainy
2026-06-28T03:16:44.998128+00:00,GDN_02,14.75,46.45,1014.94,13.02,332,0.4,60,rainy
2026-06-28T03:06:44.998128+00:00,GDN_02,21.93,90.18,1029.26,8.21,335,0.0,15,warm
2026-06-28T02:56:44.998128+00:00,GDN_02,18.91,61.33,997.37,6.1,308,1.12,80,rainy
2026-06-28T02:46:44.998128+00:00,GDN_02,16.37,52.36,1003.69,7.42,13,0.0,56,stable
2026-06-28T02:36:44.998128+00:00,GDN_02,20.29,84.41,996.29,9.68,15,1.31,56,rainy
2026-06-28T02:26:44.998128+00:00,GDN_02,17.27,50.82,1027.85,3.52,89,0.26,31,stable
2026-06-28T02:16:44.998128+00:00,GDN_02,18.04,70.07,1013.71,1.11,27,1.75,92,heavy-rain
2026-06-28T02:06:44.998128+00:00,GDN_02,16.37,88.44,1027.36,3.46,141,0.0,19,stable
2026-06-28T01:56:44.998128+00:00,GDN_02,14.27,70.94,1015.48,12.95,116,0.0,27,windy
2026-06-28T01:46:44.998128+00:00,GDN_02,15.98,86.41,1010.82,13.56,5,1.01,59,rainy
2026-06-28T01:36:44.998128+00:00,GDN_02,19.58,55.76,998.91,7.31,168,0.93,100,rainy
2026-06-28T01:26:44.998128+00:00,GDN_02,17.24,78.54,995.57,8.24,57,0.97,76,rainy
2026-06-28T01:16:44.998128+00:00,GDN_02,15.68,93.66,1012.25,9.89,287,1.65,29,heavy-rain
2026-06-28T01:06:44.998128+00:00,GDN_02,16.08,67.47,1022.46,11.53,300,0.0,57,windy
2026-06-28T00:56:44.998128+00:00,GDN_02,18.0,91.46,1005.09,1.24,339,0.49,22,rainy
2026-06-28T00:46:44.998128+00:00,GDN_02,19.68,89.65,1024.15,5.27,193,0.87,1,rainy
2026-06-28T00:36:44.998128+00:00,GDN_02,17.51,84.7,1028.96,1.28,101,0.0,38,stable
2026-06-28T00:26:44.998128+00:00,GDN_02,20.93,67.71,997.77,0.76,221,0.77,60,rainy
2026-06-28T00:16:44.998128+00:00,GDN_02,18.57,86.08,998.35,13.69,147,0.0,37,unstable
2026-06-28T00:06:44.998128+00:00,GDN_02,19.96,84.85,1006.67,4.4,226,0.0,61,stable
2026-06-27T23:56:44.998128+00:00,GDN_02,17.7,48.34,1005.46,10.05,348,0.0,27,windy
2026-06-27T23:46:44.998128+00:00,GDN_02,21.17,72.2,1009.18,3.12,67,0.06,75,cloudy
2026-06-27T23:36:44.998128+00:00,GDN_02,18.98,71.07,1019.13,9.01,331,0.21,71,windy
2026-06-27T23:26:44.998128+00:00,GDN_02,17.12,77.77,1013.39,1.72,262,0.0,11,stable
2026-06-27T23:16:44.998128+00:00,GDN_02,14.26,54.12,1012.35,9.26,80,0.73,87,rainy
2026-06-27T23:06:44.998128+00:00,GDN_02,16.02,64.11,1025.65,5.54,328,2.17,61,heavy-rain
2026-06-27T22:56:44.998128+00:00,GDN_02,14.88,85.21,1017.29,10.21,356,0.43,6,rainy
2026-06-27T22:46:44.998128+00:00,GDN_02,14.52,67.0,1006.18,0.35,43,0.73,78,rainy
2026-06-27T22:36:44.998128+00:00,GDN_02,20.87,75.43,1004.38,11.74,136,0.0,96,windy
2026-06-27T22:26:44.998128+00:00,GDN_02,20.51,48.21,1000.74,10.22,80,1.49,96,storm-risk
2026-06-27T22:16:44.998128+00:00,GDN_02,17.56,48.31,1007.35,1.72,0,0.57,100,rainy
2026-06-27T22:06:44.998128+00:00,GDN_02,19.49,74.31,1028.58,6.41,154,0.38,27,rainy
2026-06-27T21:56:44.998128+00:00,GDN_02,18.92,55.71,998.21,9.19,134,0.04,8,windy
2026-06-27T21:46:44.998128+00:00,GDN_02,19.7,81.12,1019.37,12.92,86,2.61,13,heavy-rain
2026-06-27T21:36:44.998128+00:00,GDN_02,19.08,85.06,1003.34,0.75,37,0.0,52,unstable
2026-06-27T21:26:44.998128+00:00,GDN_02,18.86,52.62,1002.99,7.57,17,0.34,39,rainy
2026-06-27T21:16:44.998128+00:00,GDN_02,15.37,53.16,1012.01,4.45,4,0.0,90,cloudy
2026-06-27T21:06:44.998128+00:00,GDN_02,19.31,90.37,1024.47,4.35,303,0.38,2,rainy
2026-06-27T20:56:44.998128+00:00,GDN_02,18.1,78.15,1013.99,13.01,331,1.21,92,rainy
2026-06-27T20:46:44.998128+00:00,GDN_02,15.9,69.16,1001.02,1.34,283,1.38,16,rainy
2026-06-27T20:36:44.998128+00:00,GDN_02,19.49,46.72,1006.17,7.16,124,1.07,90,rainy
2026-06-27T20:26:44.998128+00:00,GDN_02,15.47,72.43,1027.97,6.11,18,0.54,93,rainy
2026-06-27T20:16:44.998128+00:00,GDN_02,18.75,84.39,1023.24,8.1,293,1.23,29,rainy
2026-06-27T20:06:44.998128+00:00,GDN_02,19.4,54.41,1003.46,5.63,30,0.0,82,cloudy
2026-06-27T19:56:44.998128+00:00,GDN_02,15.13,64.87,1019.04,1.06,311,0.0,12,stable
2026-06-27T19:46:44.998128+00:00,GDN_02,21.18,89.45,998.73,5.78,107,0.0,42,unstable
2026-06-27T19:36:44.998128+00:00,GDN_02,21.56,75.37,997.45,9.71,311,0.0,64,windy
2026-06-27T19:26:44.998128+00:00,GDN_02,18.4,50.15,1003.88,13.73,354,0.68,86,rainy
2026-06-27T19:16:44.998128+00:00,GDN_02,14.66,91.83,1014.97,2.79,120,0.0,80,cloudy
2026-06-27T19:06:44.998128+00:00,GDN_02,15.26,82.78,1016.61,3.97,350,0.61,34,rainy
2026-06-27T18:56:44.998128+00:00,GDN_02,19.05,66.17,1025.59,5.5,231,0.0,14,warm
2026-06-27T18:46:44.998128+00:00,GDN_02,20.34,52.24,1022.34,4.24,289,0.27,89,cloudy
2026-06-27T18:36:44.998128+00:00,GDN_02,15.34,58.22,999.12,6.02,116,0.15,76,cloudy
2026-06-27T18:26:44.998128+00:00,GDN_02,21.11,73.78,1005.04,9.32,290,0.52,47,rainy
2026-06-27T18:16:44.998128+00:00,GDN_02,21.24,65.0,1027.18,11.63,36,0.0,13,windy
2026-06-27T18:06:44.998128+00:00,GDN_02,20.42,57.07,1019.72,4.77,212,0.0,85,cloudy
2026-06-27T17:56:44.998128+00:00,GDN_02,19.72,50.66,1024.13,8.22,314,0.0,25,warm
2026-06-27T17:46:44.998128+00:00,GDN_02,20.67,56.22,1020.4,8.25,356,0.07,40,warm
2026-06-27T17:36:44.998128+00:00,GDN_02,14.34,76.86,996.14,4.88,320,0.15,30,stable
2026-06-27T17:26:44.998128+00:00,GDN_02,18.79,94.82,996.36,11.14,182,0.0,86,unstable
2026-06-27T17:16:44.998128+00:00,GDN_02,14.53,83.95,1018.03,11.71,164,0.28,47,windy
2026-06-27T17:06:44.998128+00:00,GDN_02,19.99,87.35,1027.04,7.09,130,0.43,8,rainy
2026-06-27T16:56:44.998128+00:00,GDN_02,19.49,54.03,1000.77,7.68,230,0.0,91,cloudy
2026-06-27T16:46:44.998128+00:00,GDN_02,14.21,78.22,1002.25,2.14,26,1.27,56,rainy
2026-06-27T16:36:44.998128+00:00,GDN_02,21.87,77.64,1009.61,6.06,182,0.84,62,rainy
2026-06-27T16:26:44.998128+00:00,GDN_02,14.01,48.52,1020.77,6.37,35,0.0,90,cloudy
2026-06-27T16:16:44.998128+00:00,GDN_02,21.59,91.39,1026.78,7.06,78,0.0,31,warm
2026-06-27T16:06:44.998128+00:00,GDN_02,14.08,90.83,1008.33,2.04,91,1.18,44,rainy
2026-06-27T15:56:44.998128+00:00,GDN_02,20.86,50.3,1013.82,10.87,332,0.93,31,rainy
2026-06-27T15:46:44.998128+00:00,GDN_02,17.24,49.82,1014.24,2.74,298,0.0,60,stable
2026-06-27T15:36:44.998128+00:00,GDN_02,21.33,54.6,1016.93,7.67,262,2.48,90,heavy-rain
2026-06-27T15:26:44.998128+00:00,GDN_02,21.22,70.54,1023.01,12.41,337,2.88,15,heavy-rain
2026-06-27T15:16:44.998128+00:00,GDN_02,16.51,56.74,1000.35,1.1,4,0.0,59,stable
2026-06-27T15:06:44.998128+00:00,GDN_02,14.59,94.36,1002.23,6.72,233,2.37,61,heavy-rain
2026-06-27T14:56:44.998128+00:00,GDN_02,15.66,46.17,1003.81,12.08,223,0.94,1,rainy
2026-06-27T14:46:44.998128+00:00,GDN_02,16.53,68.12,1018.36,13.31,331,0.1,17,windy
2026-06-27T14:36:44.998128+00:00,GDN_02,14.56,49.24,996.89,0.8,221,0.04,84,cloudy
2026-06-27T14:26:44.998128+00:00,GDN_02,18.54,85.81,1024.71,3.41,265,0.0,78,cloudy
